CaseID,Activity,CompleteTimestamp
301,A,2010-05-06 19:05:09
301,B,2010-05-06 21:01:24
301,C,2010-05-06 21:27:07
301,B,2010-05-06 22:36:41
301,E,2010-05-07 00:06:08
301,B,2010-05-07 20:17:30
301,C,2010-05-07 20:17:43
302,A,2010-11-20 01:53:47
302,B,2010-11-20 02:24:12
302,C,2010-11-22 17:52:33
303,A,2012-02-06 17:29:21
303,B,2012-02-06 17:29:28
303,C,2012-02-06 17:57:12
304,A,2011-10-05 23:48:23
304,B,2011-10-06 17:30:22
304,C,2011-10-06 21:48:54
305,A,2012-05-07 15:41:52
305,B,2012-05-07 16:10:51
305,E,2012-05-07 18:36:28
305,C,2012-05-15 20:35:47
306,A,2010-09-20 23:22:31
306,B,2010-09-20 23:23:07
306,C,2010-09-20 23:24:30
307,A,2012-06-22 16:02:35
307,B,2012-06-25 18:06:08
307,C,2012-06-25 18:27:09
309,A,2012-07-20 15:01:09
309,B,2012-07-23 22:08:08
309,C,2012-07-23 22:21:41
310,A,2011-06-09 18:44:39
310,B,2011-07-01 15:47:17
310,E,2011-07-01 23:15:06
310,C,2011-07-14 23:42:45
311,A,2012-03-20 19:06:09
311,B,2012-03-20 19:06:45
311,C,2012-03-20 19:07:16
312,A,2012-07-18 18:56:55
312,B,2012-07-18 21:29:20
312,C,2012-07-19 15:10:42
314,A,2011-04-14 16:29:40
314,B,2011-04-18 17:50:42
314,C,2011-04-18 17:57:59
315,A,2010-11-10 00:17:13
315,B,2010-11-10 00:17:47
315,E,2010-11-19 00:11:59
315,B,2010-12-07 00:21:54
315,C,2010-12-07 00:22:11
316,A,2010-09-03 16:38:27
316,A,2010-09-03 16:48:54
316,B,2010-09-06 23:27:05
316,C,2010-09-06 23:28:17
318,A,2012-05-28 22:36:21
318,B,2012-05-30 19:01:54
318,C,2012-05-31 15:51:47
319,A,2010-12-29 01:23:40
319,B,2011-01-19 00:33:26
319,E,2011-01-19 00:40:19
319,B,2011-01-21 23:36:47
319,C,2011-01-21 23:36:56
320,A,2010-12-28 01:12:53
320,B,2010-12-28 01:51:07
320,C,2011-01-20 19:48:38
321,A,2010-07-01 17:53:02
321,A,2010-07-01 20:33:00
321,B,2010-07-02 00:43:16
321,E,2010-07-02 00:55:02
321,B,2010-07-02 20:15:07
321,C,2010-07-02 20:39:50
322,A,2010-11-25 20:50:31
322,B,2010-11-25 20:50:46
322,E,2010-11-26 19:27:40
322,B,2010-12-14 00:43:50
322,C,2010-12-14 00:44:04
324,B,2012-09-06 16:45:04
324,C,2012-09-24 18:34:43
325,A,2011-02-01 23:02:03
325,A,2011-02-16 01:52:44
325,B,2011-02-16 01:52:51
325,C,2011-02-21 23:06:23
327,A,2010-04-12 17:39:32
327,B,2010-04-29 22:33:17
327,C,2010-04-29 22:33:23
328,A,2012-01-10 18:59:44
328,B,2012-01-10 18:59:56
328,C,2012-01-10 20:07:13
329,A,2011-10-28 19:03:05
329,B,2011-11-02 17:42:11
329,C,2011-11-02 17:43:41
329,B,2011-11-16 20:49:39
329,C,2011-11-17 17:53:58
330,A,2010-10-05 23:07:26
330,A,2010-10-07 16:27:05
330,B,2010-10-08 18:32:11
330,C,2010-10-08 21:55:02
330,C,2010-10-08 22:07:16
334,A,2011-04-29 23:36:05
334,B,2011-04-29 23:36:29
334,E,2011-05-02 16:10:10
334,B,2011-05-03 18:37:08
334,C,2011-05-03 18:37:23
335,A,2010-08-23 17:13:02
335,B,2010-08-23 17:13:22
335,C,2010-08-23 17:14:07
336,A,2012-04-20 18:54:26
336,B,2012-04-20 18:54:41
336,C,2012-04-23 17:14:28
338,A,2012-07-19 18:55:01
338,B,2012-07-20 18:25:48
338,C,2012-07-20 18:26:36
339,A,2012-05-14 20:36:02
339,B,2012-05-15 23:04:27
339,E,2012-05-15 23:07:03
339,C,2012-05-16 23:57:16
340,A,2012-03-06 20:18:20
340,B,2012-03-07 01:53:18
340,E,2012-03-14 19:55:59
340,C,2012-03-16 01:03:14
341,A,2011-12-21 22:53:06
341,C,2011-12-23 00:56:27
342,A,2010-04-19 18:48:19
342,B,2010-06-02 00:10:52
342,C,2010-06-02 00:14:57
344,A,2012-01-20 02:02:37
344,B,2012-01-20 02:02:55
344,C,2012-01-20 23:47:10
350,A,2011-12-28 22:37:00
350,B,2012-01-18 20:36:11
350,E,2012-02-02 18:12:36
350,C,2012-02-07 20:21:54
351,A,2010-03-29 18:12:13
351,B,2010-04-01 22:17:35
351,C,2010-04-01 22:17:42
352,A,2012-05-08 18:48:14
352,C,2012-05-08 18:48:50
352,C,2012-05-08 18:48:51
353,A,2010-11-25 02:20:43
353,B,2010-11-30 01:49:08
353,C,2010-11-30 01:49:26
354,A,2011-08-03 23:10:21
354,E,2011-08-03 23:11:53
354,C,2011-08-04 21:52:59
354,C,2011-08-04 21:53:04
355,A,2011-01-10 17:39:15
355,A,2011-01-10 17:41:44
355,B,2011-01-27 01:34:13
355,C,2011-02-09 02:00:42
356,A,2012-06-19 21:23:59
356,B,2012-06-20 15:46:29
356,C,2012-06-20 16:11:35
357,A,2012-07-11 22:50:14
357,B,2012-07-12 14:59:23
357,C,2012-07-12 15:07:56
358,A,2010-09-17 22:02:58
358,A,2010-09-17 23:48:16
358,B,2010-09-21 20:27:07
358,C,2010-09-21 20:27:19
359,A,2010-12-28 22:15:48
359,B,2011-01-21 17:44:16
359,C,2011-01-21 17:44:48
360,A,2010-02-10 01:17:06
360,B,2010-02-24 01:40:34
360,C,2010-03-16 18:05:38
362,A,2012-02-23 18:45:01
362,B,2012-03-13 00:06:36
362,E,2012-03-14 02:53:46
362,C,2012-03-30 22:00:29
363,A,2010-04-09 15:36:35
363,A,2010-04-13 23:40:30
363,B,2010-04-14 17:22:18
363,C,2010-04-14 17:22:26
365,A,2010-12-29 18:06:43
365,B,2010-12-29 18:06:53
365,E,2010-12-29 19:49:51
365,B,2010-12-29 23:46:12
365,C,2010-12-29 23:47:01
366,A,2012-07-10 22:42:22
366,B,2012-07-10 22:42:32
366,C,2012-07-12 17:22:46
368,A,2011-06-22 21:08:02
368,A,2011-06-22 21:08:20
368,B,2011-06-22 23:55:26
368,E,2011-06-23 16:18:51
368,E,2011-06-23 16:18:54
368,B,2011-07-20 16:13:16
368,C,2011-08-03 22:03:51
369,A,2011-07-13 22:03:38
369,B,2011-07-14 16:37:19
369,B,2011-07-14 16:51:59
369,C,2011-07-14 17:23:03
371,A,2012-01-26 19:51:34
371,B,2012-01-26 19:51:43
371,C,2012-01-26 20:56:27
372,A,2012-05-24 22:08:38
372,B,2012-05-24 23:18:41
372,C,2012-05-25 17:15:20
373,A,2011-12-16 22:58:26
373,B,2011-12-16 22:59:19
373,C,2011-12-29 01:27:41
375,A,2012-05-10 20:25:17
375,B,2012-05-10 20:25:31
375,C,2012-05-10 20:30:11
376,A,2010-05-04 18:50:27
376,B,2010-05-05 18:35:13
376,E,2010-05-05 18:35:24
376,B,2010-05-17 16:11:07
376,C,2010-05-17 16:11:14
377,A,2011-12-16 23:59:08
377,B,2011-12-19 20:09:41
377,C,2012-01-14 00:22:13
379,A,2010-07-12 23:42:43
379,B,2010-07-26 20:44:10
379,C,2010-07-26 20:44:37
381,A,2012-04-12 16:19:28
381,B,2012-04-12 16:19:36
381,C,2012-04-16 23:29:50
385,A,2010-12-15 01:34:40
385,B,2010-12-16 00:47:56
385,C,2010-12-16 00:48:46
386,A,2011-05-10 16:52:39
386,B,2011-05-10 16:53:00
386,E,2011-05-13 21:22:57
386,B,2011-05-17 16:52:37
386,C,2011-05-17 16:52:47
387,A,2011-12-14 21:05:52
387,B,2011-12-14 21:05:59
387,C,2011-12-22 19:50:39
387,C,2011-12-22 19:50:40
388,A,2010-07-09 22:26:02
388,E,2010-07-14 16:52:39
388,B,2010-07-27 15:03:48
388,C,2010-07-27 15:03:55
389,A,2011-06-28 21:43:15
389,A,2011-06-28 21:44:20
389,B,2011-06-29 16:35:06
389,C,2011-06-29 17:24:26
390,A,2010-01-18 18:30:02
390,B,2010-01-18 18:30:24
390,C,2010-01-18 18:32:21
391,A,2011-09-15 17:30:24
391,B,2011-09-16 22:54:21
391,C,2011-09-20 16:21:04
392,A,2012-03-12 18:57:46
392,C,2012-03-12 23:53:29
392,C,2012-03-12 23:57:06
393,A,2010-10-25 18:09:25
393,B,2010-10-29 22:07:35
393,C,2010-10-29 22:10:16
394,A,2012-01-12 21:02:38
394,B,2012-01-13 18:45:33
394,C,2012-01-13 19:36:45
395,A,2011-12-15 19:32:48
395,B,2011-12-15 19:32:56
395,C,2011-12-15 19:49:44
396,A,2010-09-23 17:34:03
396,A,2010-09-23 18:18:15
396,B,2010-09-23 23:36:50
396,C,2010-09-27 23:37:58
397,A,2012-08-02 23:00:24
397,B,2012-08-03 15:04:30
397,C,2012-08-03 15:12:16
398,A,2012-01-25 17:03:28
398,B,2012-01-25 17:39:20
398,E,2012-02-01 20:39:56
398,C,2012-02-29 02:22:35
400,A,2011-09-22 17:13:24
400,B,2011-09-28 15:08:53
400,C,2011-10-04 21:56:00
401,A,2010-03-23 01:51:36
401,B,2010-04-29 21:01:59
401,C,2010-04-29 21:02:06
403,A,2012-01-17 17:42:15
403,B,2012-01-18 17:04:57
403,C,2012-01-18 17:17:49
404,A,2010-01-20 02:01:04
404,B,2010-02-11 23:30:44
404,C,2010-02-11 23:30:56
405,A,2012-01-20 17:17:51
405,B,2012-01-20 17:18:14
405,C,2012-01-23 19:24:09
405,B,2012-01-23 19:34:09
405,C,2012-01-26 01:05:48
406,A,2010-01-14 02:25:25
406,A,2010-01-14 02:25:38
406,B,2010-01-14 20:42:31
406,C,2010-01-14 20:42:37
409,A,2011-08-29 22:04:10
409,B,2011-08-30 16:33:47
409,C,2011-08-30 16:59:38
410,A,2010-11-16 01:40:29
410,B,2010-11-23 23:07:33
410,C,2010-11-23 23:08:12
411,A,2010-11-27 02:02:49
411,B,2010-12-07 23:00:09
411,C,2010-12-10 22:25:46
413,D,2011-09-21 17:45:40
413,A,2011-09-23 17:20:13
413,B,2011-09-23 17:20:34
413,C,2011-10-14 00:02:38
413,C,2011-10-14 00:02:41
415,A,2012-03-20 20:05:10
415,B,2012-03-20 20:05:18
415,C,2012-03-22 00:23:54
415,C,2012-03-22 00:23:55
416,A,2010-07-09 15:52:27
416,B,2010-08-06 23:25:41
416,C,2010-08-06 23:26:20
417,A,2012-04-04 00:21:42
417,B,2012-04-04 22:04:39
417,E,2012-04-06 15:21:38
417,C,2012-04-16 20:36:10
418,A,2012-05-04 23:26:19
418,B,2012-05-07 14:59:13
418,C,2012-05-07 18:24:38
419,A,2010-07-02 18:37:18
419,B,2010-07-02 21:38:42
419,E,2010-07-02 21:39:52
419,B,2010-07-13 23:01:23
419,C,2010-07-13 23:01:37
420,A,2010-09-15 23:44:34
420,B,2010-09-15 23:51:01
420,C,2010-09-15 23:51:07
422,A,2011-01-06 00:49:02
422,B,2011-01-10 17:15:19
422,C,2011-01-10 17:16:46
423,D,2010-09-15 22:38:51
423,A,2010-09-16 15:14:36
423,B,2010-09-16 17:03:40
423,C,2010-09-27 23:22:43
425,A,2012-04-16 16:26:13
425,B,2012-04-16 22:05:04
425,E,2012-04-17 15:40:48
425,C,2012-05-16 18:59:40
426,A,2011-03-15 22:18:19
426,B,2011-03-15 22:18:50
426,E,2011-03-15 23:41:01
426,E,2011-03-19 00:45:55
426,B,2011-04-14 16:41:49
426,C,2011-04-14 16:42:53
427,A,2012-08-03 15:17:53
427,B,2012-08-03 15:20:15
427,C,2012-08-03 15:20:40
428,A,2010-10-11 15:49:01
428,B,2010-10-12 17:58:32
428,C,2010-10-12 17:59:33
429,A,2011-06-21 23:42:53
429,A,2011-06-21 23:43:03
429,B,2011-06-23 20:57:37
429,C,2011-06-23 22:56:12
430,A,2010-02-16 20:00:09
430,B,2010-02-16 20:00:17
430,C,2010-02-16 20:00:27
431,A,2012-02-03 00:06:04
431,B,2012-02-03 00:06:16
431,C,2012-02-03 17:29:08
432,A,2011-09-30 16:48:55
432,B,2011-09-30 21:46:24
432,C,2011-10-06 15:58:26
434,A,2012-04-18 16:16:22
434,B,2012-04-18 16:25:34
434,C,2012-04-23 23:30:23
436,A,2012-06-19 18:30:43
436,B,2012-06-19 18:32:43
436,C,2012-06-19 21:18:30
436,C,2012-06-19 21:18:31
437,A,2011-11-11 19:35:35
437,B,2011-11-15 23:54:29
437,E,2011-11-16 19:55:17
437,C,2011-11-17 20:36:55
439,A,2012-02-01 17:30:27
439,B,2012-02-10 02:05:23
439,C,2012-02-15 19:07:50
440,A,2011-06-07 20:15:58
440,B,2011-06-07 20:16:33
440,C,2011-06-08 16:50:52
442,A,2011-02-18 20:17:32
442,B,2011-02-19 02:47:39
442,C,2011-02-19 02:55:57
443,A,2011-03-10 20:06:41
443,A,2011-03-10 20:08:14
443,B,2011-03-10 20:15:07
443,C,2011-03-10 23:21:58
444,A,2012-07-19 18:45:18
444,B,2012-07-23 22:27:42
444,C,2012-07-25 20:52:04
445,A,2011-05-16 17:25:43
445,B,2011-05-16 17:26:52
445,C,2011-05-16 21:04:16
448,A,2012-06-12 23:20:01
448,B,2012-06-13 18:35:07
448,E,2012-06-26 21:36:43
448,C,2012-06-29 21:27:09
449,A,2011-03-09 20:49:32
449,B,2011-03-09 20:49:53
449,E,2011-03-09 20:53:22
449,B,2011-03-10 22:20:24
449,C,2011-03-10 22:21:03
450,A,2010-10-07 23:56:55
450,B,2010-10-07 23:57:26
450,C,2010-10-08 16:44:11
451,A,2011-07-08 22:17:10
451,A,2011-07-13 17:15:33
451,B,2011-07-13 20:27:47
451,C,2011-07-13 20:29:32
452,A,2010-12-01 02:09:16
452,B,2010-12-06 17:08:44
452,C,2010-12-07 01:31:43
454,A,2011-11-09 00:52:09
454,B,2011-11-09 00:52:23
454,C,2011-11-09 01:20:00
455,A,2010-07-01 16:33:32
455,B,2010-07-12 17:25:59
455,E,2010-07-14 22:04:12
455,B,2010-07-21 16:23:02
455,C,2010-07-21 16:23:11
457,A,2011-12-07 20:31:32
457,B,2011-12-07 20:41:28
457,C,2011-12-08 02:02:54
458,A,2012-07-20 18:19:26
458,B,2012-07-26 23:34:07
458,C,2012-08-28 18:19:09
459,A,2011-10-05 16:52:36
459,B,2011-10-18 17:24:51
459,C,2011-10-18 23:36:27
460,A,2011-02-26 01:54:09
460,B,2011-02-28 20:00:58
460,C,2011-02-28 21:01:29
461,A,2012-03-28 17:02:20
461,B,2012-03-28 17:49:03
461,E,2012-03-30 15:52:33
461,C,2012-04-16 16:48:18
463,A,2011-11-10 18:20:49
463,B,2011-11-10 18:21:08
463,C,2011-12-14 01:45:19
463,C,2011-12-14 01:45:20
465,A,2011-06-30 23:05:37
465,A,2011-06-30 23:05:53
465,B,2011-07-05 18:38:12
465,C,2011-07-05 20:14:52
466,A,2012-06-15 22:58:32
466,B,2012-06-15 23:35:08
466,C,2012-06-18 18:34:55
468,A,2011-02-02 23:17:34
468,B,2011-02-04 23:48:04
468,E,2011-02-08 23:55:03
468,B,2011-02-17 18:18:28
468,C,2011-02-17 18:18:39
469,A,2010-05-03 19:18:49
469,B,2010-05-03 19:20:03
469,E,2010-05-03 19:29:31
469,B,2010-05-03 20:15:04
469,C,2010-05-03 20:15:12
471,A,2011-05-24 16:27:52
471,B,2011-05-24 16:28:14
471,E,2011-05-27 22:02:35
471,B,2011-06-03 21:21:28
471,C,2011-06-03 21:21:36
472,A,2012-07-23 22:02:04
472,B,2012-07-23 23:04:26
472,C,2012-08-27 23:52:11
473,A,2011-01-17 19:10:54
473,B,2011-01-20 20:01:42
473,C,2011-02-28 18:40:39
475,A,2011-04-13 22:43:16
475,B,2011-04-13 22:44:19
475,C,2011-04-14 21:56:33
476,A,2011-03-23 00:31:44
476,B,2011-04-01 22:42:31
476,E,2011-04-01 22:42:38
476,B,2011-04-07 23:40:59
476,C,2011-04-07 23:41:49
477,A,2012-01-04 17:34:18
477,B,2012-01-04 17:34:29
477,C,2012-01-04 18:17:14
478,A,2012-09-20 22:10:58
478,A,2012-09-20 22:11:56
478,B,2012-09-21 21:52:10
478,E,2012-09-27 15:37:43
478,C,2012-10-12 16:57:20
479,A,2012-05-15 23:30:10
479,C,2012-05-16 15:06:18
481,A,2011-08-31 22:09:49
481,B,2011-09-01 22:52:37
481,C,2011-09-02 15:18:38
483,A,2012-08-08 15:26:16
483,B,2012-08-08 16:00:42
483,C,2012-08-09 21:29:31
485,A,2011-07-01 18:24:56
485,A,2011-07-01 18:38:06
485,B,2011-07-04 17:02:11
485,C,2011-07-04 18:43:18
486,A,2011-09-26 20:50:47
486,B,2011-09-26 20:51:45
486,C,2011-09-26 20:57:39
488,A,2011-09-20 15:40:54
488,B,2011-09-26 21:33:44
488,C,2011-09-27 23:12:04
489,A,2011-03-24 23:41:51
489,B,2011-03-24 23:42:08
489,C,2011-03-25 18:19:15
490,A,2011-07-11 21:49:19
490,B,2011-07-12 15:52:08
490,C,2011-07-12 16:16:03
491,A,2012-04-12 23:45:56
491,B,2012-04-16 15:07:02
491,E,2012-04-20 18:41:40
491,C,2012-05-14 22:53:25
492,A,2012-05-30 23:38:32
492,B,2012-05-31 14:59:24
492,C,2012-05-31 21:28:36
493,A,2011-12-23 01:48:48
493,B,2011-12-27 17:30:02
493,C,2011-12-29 17:36:13
494,A,2011-03-30 16:29:32
494,B,2011-03-30 16:30:43
494,C,2011-03-30 21:13:43
495,A,2012-07-19 23:51:08
495,B,2012-07-19 23:51:21
495,C,2012-07-20 22:06:41
497,A,2012-07-25 23:40:43
497,B,2012-07-27 18:55:05
497,C,2012-08-09 21:58:25
499,A,2011-01-28 18:01:13
499,B,2011-01-28 22:49:49
499,C,2011-01-31 17:58:40
500,A,2011-03-03 18:50:46
500,B,2011-03-22 18:19:41
500,C,2011-03-23 00:41:22
501,A,2012-06-04 21:18:30
501,A,2012-06-04 21:30:53
501,B,2012-06-05 14:58:08
501,C,2012-06-06 23:16:24
502,A,2012-09-24 15:37:21
502,B,2012-09-25 15:11:43
502,C,2012-10-26 18:32:20
505,A,2012-01-20 23:25:53
505,B,2012-01-20 23:26:12
505,C,2012-02-02 00:22:25
508,A,2012-02-23 22:43:24
508,B,2012-02-23 22:43:39
508,E,2012-02-24 18:44:16
508,C,2012-03-12 19:34:52
509,A,2010-09-24 18:47:17
509,B,2010-09-24 23:16:20
509,E,2010-09-27 21:41:58
509,E,2010-09-28 16:49:02
509,B,2010-10-04 16:49:45
509,C,2010-10-04 16:50:02
510,A,2012-07-16 22:00:44
510,B,2012-07-16 22:00:55
510,E,2012-07-23 20:56:58
510,C,2012-08-27 16:28:28
511,A,2012-04-20 21:48:18
511,B,2012-04-27 18:48:24
511,C,2012-05-03 18:11:09
512,A,2011-10-06 18:16:56
512,B,2011-10-11 21:11:42
512,E,2011-10-13 22:29:37
512,C,2011-10-17 23:21:14
513,A,2011-03-30 18:44:58
513,B,2011-03-30 18:45:26
513,C,2011-04-04 16:35:45
514,A,2011-12-27 20:54:23
514,B,2011-12-28 00:39:22
514,C,2011-12-30 18:04:14
514,C,2011-12-30 18:04:15
515,A,2011-10-20 16:41:43
515,B,2011-10-20 16:42:26
515,C,2011-10-20 23:46:08
516,A,2011-09-01 22:32:33
516,B,2011-09-05 18:32:40
516,E,2011-09-05 20:35:10
516,C,2011-09-15 18:43:36
517,A,2011-03-02 00:22:55
517,B,2011-03-02 00:23:19
517,B,2011-03-02 00:23:50
517,E,2011-03-10 00:28:22
517,B,2011-03-18 19:57:44
517,C,2011-03-18 19:58:27
518,A,2011-03-26 02:11:16
518,B,2011-03-26 02:11:53
518,C,2011-04-05 21:04:16
518,B,2011-04-22 16:10:57
518,C,2011-04-22 17:11:36
519,A,2012-06-08 16:31:56
519,B,2012-06-08 16:32:05
519,C,2012-06-08 16:40:26
520,A,2012-09-28 21:55:43
520,B,2012-10-12 19:10:56
520,C,2012-10-17 19:41:09
520,C,2012-10-17 19:41:10
521,A,2012-01-09 19:49:13
521,B,2012-01-10 17:42:03
521,C,2012-01-10 23:59:48
522,A,2011-12-02 18:52:07
522,B,2011-12-05 17:15:04
522,E,2011-12-05 17:32:43
522,C,2011-12-12 18:34:29
524,A,2011-12-20 23:30:10
524,B,2011-12-22 23:41:31
524,C,2012-01-03 18:17:57
526,A,2012-03-05 17:10:32
526,B,2012-03-07 01:54:43
526,E,2012-03-08 23:18:54
526,C,2012-03-20 19:54:02
528,A,2012-06-20 15:49:20
528,B,2012-06-20 15:49:37
528,C,2012-06-26 16:43:45
531,A,2011-12-06 01:00:57
531,B,2011-12-06 17:17:04
531,C,2011-12-12 23:49:16
533,A,2012-07-31 22:33:16
533,B,2012-07-31 23:24:46
533,C,2012-08-07 23:52:51
534,A,2011-04-19 15:31:48
534,B,2011-04-19 15:39:52
534,C,2011-04-19 15:40:58
535,A,2011-12-07 20:06:05
535,B,2011-12-09 19:32:22
535,C,2011-12-13 23:22:01
536,A,2011-04-14 21:47:16
536,B,2011-04-15 00:11:57
536,C,2011-04-16 00:10:51
537,A,2012-06-01 18:32:53
537,B,2012-06-01 18:33:15
537,E,2012-06-01 20:43:57
537,C,2012-06-26 18:29:03
538,A,2012-02-09 00:27:05
538,B,2012-02-09 00:35:36
538,C,2012-02-09 00:37:34
539,A,2011-05-18 20:24:34
539,B,2011-05-18 20:24:56
539,C,2011-05-19 18:51:17
540,A,2010-09-03 17:30:10
540,B,2010-09-08 17:23:34
540,C,2010-09-08 17:24:25
541,A,2012-05-15 15:08:40
541,B,2012-05-15 16:01:25
541,C,2012-05-15 16:29:12
542,A,2011-09-26 23:22:22
542,B,2011-09-26 23:55:24
542,C,2011-09-27 18:16:11
543,A,2011-12-02 00:29:00
543,B,2011-12-02 00:50:17
543,C,2011-12-05 17:10:24
544,A,2012-01-11 19:42:25
544,B,2012-01-11 23:15:21
544,C,2012-01-11 23:21:45
545,A,2012-02-29 22:58:38
545,B,2012-03-01 00:33:17
545,C,2012-03-01 00:50:29
546,A,2011-12-02 18:59:10
546,B,2011-12-02 19:52:24
546,C,2011-12-02 20:23:36
547,A,2010-06-30 21:04:35
547,E,2010-06-30 21:19:19
547,B,2010-07-14 15:27:24
547,E,2010-07-14 16:07:06
547,B,2010-08-10 20:41:37
547,C,2010-08-10 20:42:18
548,A,2011-05-16 16:10:57
548,B,2011-05-20 18:35:25
548,E,2011-05-20 18:47:49
548,C,2011-05-24 17:29:19
549,A,2012-02-15 18:15:32
549,B,2012-02-15 20:48:09
549,C,2012-02-29 20:19:14
550,A,2011-08-26 15:17:43
550,C,2011-08-26 15:26:10
551,A,2012-07-18 18:53:53
551,B,2012-07-18 23:54:24
551,E,2012-07-25 15:59:53
551,C,2012-08-03 00:07:16
552,A,2012-06-04 18:55:16
552,B,2012-06-04 18:55:37
552,C,2012-06-05 15:36:27
555,A,2010-12-15 23:49:07
555,B,2010-12-17 19:42:59
555,C,2010-12-30 22:37:37
556,A,2012-07-05 17:23:18
556,C,2012-07-05 17:44:30
560,A,2010-04-28 23:50:51
560,B,2010-05-06 15:29:22
560,C,2010-05-20 15:50:14
561,A,2012-05-31 22:44:00
561,B,2012-06-01 00:25:59
561,C,2012-06-01 18:40:39
562,A,2010-12-15 01:44:33
562,B,2010-12-17 20:20:18
562,C,2010-12-21 18:11:52
563,A,2011-05-18 15:07:11
563,B,2011-05-18 23:17:52
563,C,2011-05-19 21:13:15
564,A,2011-06-09 18:42:40
564,B,2011-06-09 20:48:08
564,C,2011-06-17 16:50:28
565,A,2012-07-16 15:02:05
565,B,2012-07-16 15:02:21
565,E,2012-07-17 21:16:36
565,C,2012-07-18 23:44:22
567,A,2011-07-29 18:45:34
567,B,2011-07-29 20:29:41
567,C,2011-07-29 21:12:05
568,A,2011-08-23 15:55:39
568,B,2011-08-23 15:55:46
568,C,2011-08-24 23:44:28
569,A,2011-06-30 17:43:59
569,A,2011-06-30 17:44:19
569,B,2011-07-05 20:34:00
569,C,2011-07-07 16:33:49
570,A,2012-05-29 21:05:16
570,B,2012-05-29 21:37:40
570,C,2012-05-29 23:20:39
571,A,2011-05-10 18:41:18
571,B,2011-05-11 21:53:50
571,E,2011-06-09 17:37:51
571,B,2011-06-21 17:41:50
571,C,2011-06-21 17:45:58
572,A,2010-05-28 19:02:07
572,E,2010-05-28 22:24:24
572,B,2010-05-28 22:57:02
572,C,2010-05-28 22:57:12
572,B,2010-05-28 23:37:43
572,E,2010-05-29 00:21:51
572,B,2010-05-31 16:56:23
572,C,2010-05-31 16:57:56
573,A,2012-07-30 15:06:46
573,B,2012-07-30 15:07:07
573,E,2012-07-30 16:48:00
573,C,2012-07-31 18:05:46
574,B,2011-12-14 18:47:44
574,C,2011-12-14 18:48:59
577,A,2011-04-29 18:42:14
577,B,2011-04-29 18:42:26
577,B,2011-04-29 20:55:58
577,C,2011-05-17 15:14:04
578,A,2011-09-22 16:10:27
578,C,2011-09-26 15:42:40
579,A,2011-02-15 22:52:41
579,B,2011-02-15 22:52:52
579,C,2011-02-15 22:53:29
580,A,2011-04-19 18:22:36
580,B,2011-04-19 18:22:53
580,C,2011-04-22 16:04:16
581,A,2012-06-25 17:15:09
581,B,2012-06-25 17:15:53
581,E,2012-06-26 18:08:06
581,C,2012-07-03 18:21:23
582,A,2010-12-10 17:15:43
582,B,2010-12-13 17:25:39
582,C,2010-12-14 19:40:45
582,B,2010-12-16 01:41:37
582,E,2010-12-16 19:49:48
582,B,2011-01-05 01:04:05
582,C,2011-01-05 01:35:10
583,A,2012-06-05 23:26:52
583,B,2012-06-06 15:01:41
583,C,2012-06-07 22:54:06
584,A,2011-03-10 19:32:42
584,B,2011-03-10 19:33:29
584,E,2011-03-10 20:16:12
584,B,2011-03-14 17:25:15
584,E,2011-03-18 22:47:25
584,B,2011-03-25 23:51:06
584,C,2011-03-25 23:51:20
585,A,2010-09-09 20:33:02
585,B,2010-09-09 20:33:43
585,C,2010-09-09 20:33:50
586,A,2012-07-24 23:42:04
586,B,2012-07-26 23:14:39
586,C,2012-08-03 21:19:10
587,A,2010-04-01 17:36:02
587,B,2010-04-29 16:55:35
587,E,2010-04-29 17:38:26
587,B,2010-04-29 21:39:58
587,C,2010-04-29 22:26:41
588,A,2010-02-02 18:52:38
588,B,2010-02-18 01:24:59
588,C,2010-02-19 17:23:45
589,A,2012-07-20 18:02:52
589,B,2012-07-23 15:24:50
589,C,2012-07-24 23:24:35
590,A,2010-12-14 20:45:17
590,B,2010-12-16 01:15:20
590,C,2010-12-16 01:33:13
591,D,2010-05-05 20:56:02
591,A,2010-05-05 22:39:36
591,B,2010-05-11 15:52:31
591,C,2010-05-12 22:39:13
592,B,2012-01-23 17:40:34
592,C,2012-02-01 02:03:03
596,A,2012-01-14 01:31:55
596,B,2012-01-16 17:37:03
596,C,2012-01-17 00:39:17
597,A,2011-03-22 17:27:05
597,B,2011-03-25 20:28:43
597,C,2011-04-08 21:41:15
598,A,2011-06-23 22:43:37
598,A,2011-06-23 22:44:01
598,B,2011-06-23 22:48:10
598,C,2011-06-23 23:13:17
599,D,2010-03-05 01:49:18
599,A,2010-03-08 22:59:35
599,B,2010-03-08 23:00:06
599,C,2010-03-08 23:00:16
600,A,2012-07-03 22:03:26
600,B,2012-07-11 16:28:34
600,C,2012-07-11 17:10:08
601,A,2010-12-29 20:10:05
601,B,2011-01-10 20:35:05
601,C,2011-01-18 20:01:45
602,A,2012-05-02 15:17:26
602,B,2012-05-02 15:39:30
602,E,2012-05-09 22:23:42
602,C,2012-05-31 20:46:09
604,A,2011-10-17 21:39:19
604,C,2011-10-18 15:27:07
605,A,2011-04-04 21:06:22
605,B,2011-04-04 21:06:59
605,C,2011-04-04 22:28:46
607,A,2011-06-14 15:11:34
607,B,2011-06-14 15:22:14
607,E,2011-06-16 23:20:04
