case,activity,time
197857824,D,2016/1/13 3:44
197857824,E,2016/1/13 3:47
197857824,F,2016/1/26 19:21
197857824,G,2016/1/27 20:10
197857824,H,2016/1/29 20:21
197857824,G,2016/2/1 16:33
197857824,H,2016/2/22 16:11
1132809491,K,2016/1/13 4:19
1132809491,B,2016/1/13 4:19
1132809491,C,2016/1/13 4:20
1132809491,D,2016/1/14 23:41
1132809491,E,2016/1/14 23:43
1132809491,F,2016/1/29 15:51
1132809491,G,2016/2/1 20:43
1132809491,H,2016/2/12 17:53
1132809491,G,2016/2/12 20:02
1292292855,K,2016/1/13 7:34
1292292855,B,2016/1/13 7:34
1292292855,C,2016/1/13 7:35
1292292855,D,2016/1/13 22:13
1292292855,E,2016/1/13 22:19
1292292855,F,2016/1/25 21:42
1292292855,G,2016/1/25 22:20
1292292855,H,2016/1/26 22:51
1292292855,G,2016/1/26 23:45
1467707739,I,2016/1/13 17:47
1467707739,B,2016/1/13 17:47
1467707739,D,2016/1/13 18:00
1467707739,E,2016/1/13 18:35
1467707739,F,2016/1/13 18:36
1467707739,G,2016/1/13 18:36
1467707739,H,2016/1/20 15:47
1467707739,G,2016/1/20 17:53
1467707739,H,2016/1/22 14:47
1787716134,I,2016/1/13 18:19
1787716134,B,2016/1/13 18:19
1787716134,C,2016/1/13 18:21
1787716134,D,2016/1/14 16:16
1787716134,E,2016/1/14 16:24
1787716134,F,2016/1/21 17:14
1787716134,G,2016/1/22 16:03
1787716134,H,2016/1/23 20:13
1787716134,G,2016/1/25 23:03
117590654,I,2016/1/13 20:50
117590654,B,2016/1/13 20:50
117590654,C,2016/1/13 20:52
117590654,D,2016/1/14 16:44
117590654,E,2016/1/14 16:49
117590654,F,2016/2/1 15:46
117590654,G,2016/2/1 18:08
117590654,H,2016/2/1 19:01
117590654,G,2016/2/1 22:49
382124711,I,2016/1/13 22:00
382124711,B,2016/1/13 22:00
382124711,C,2016/1/13 22:02
382124711,D,2016/1/14 16:38
382124711,E,2016/1/14 16:42
382124711,F,2016/1/27 17:31
382124711,G,2016/1/27 21:51
382124711,H,2016/2/10 15:45
382124711,G,2016/2/10 17:59
2088193617,K,2016/1/13 23:07
2088193617,B,2016/1/13 23:07
2088193617,C,2016/1/13 23:09
2088193617,D,2016/1/14 16:57
2088193617,E,2016/1/14 16:59
2088193617,F,2016/2/3 18:45
2088193617,G,2016/2/4 15:55
2088193617,H,2016/2/4 16:44
2088193617,G,2016/2/4 17:12
1519229956,K,2016/1/14 0:18
1519229956,B,2016/1/14 0:18
1519229956,D,2016/1/14 0:29
1519229956,E,2016/1/14 0:36
1519229956,F,2016/1/19 16:14
1519229956,G,2016/1/19 17:02
1519229956,H,2016/1/20 22:32
1519229956,G,2016/1/20 22:33
1519229956,H,2016/1/22 15:09
954522576,I,2016/1/14 1:34
954522576,B,2016/1/14 1:34
954522576,C,2016/1/14 1:35
954522576,D,2016/1/14 19:44
954522576,E,2016/1/14 20:00
954522576,F,2016/1/20 17:08
954522576,G,2016/1/20 20:40
954522576,H,2016/1/22 22:55
954522576,G,2016/1/23 0:08
895063581,K,2016/1/14 3:46
895063581,B,2016/1/14 3:46
895063581,C,2016/1/14 3:46
895063581,D,2016/1/15 0:51
895063581,E,2016/1/15 0:57
895063581,F,2016/1/27 18:06
895063581,G,2016/1/27 21:09
895063581,H,2016/1/27 23:26
895063581,G,2016/1/28 15:39
1977901141,I,2016/1/14 4:22
1977901141,B,2016/1/14 4:22
1977901141,C,2016/1/14 4:22
1977901141,D,2016/1/15 1:45
1977901141,E,2016/1/15 1:50
1977901141,F,2016/2/1 18:13
1977901141,G,2016/2/2 16:43
1977901141,H,2016/2/2 19:59
1977901141,G,2016/2/2 20:42
347955060,I,2016/1/14 4:24
347955060,B,2016/1/14 4:24
347955060,C,2016/1/14 4:25
347955060,D,2016/1/14 17:25
347955060,E,2016/1/14 17:32
347955060,F,2016/1/21 17:15
347955060,G,2016/1/22 18:27
347955060,H,2016/1/22 22:05
347955060,G,2016/1/22 22:30
1461377869,K,2016/1/14 6:05
1461377869,B,2016/1/14 6:05
1461377869,C,2016/1/14 6:06
1461377869,D,2016/1/15 17:46
1461377869,E,2016/1/15 17:47
1461377869,F,2016/1/25 17:44
1461377869,G,2016/1/25 18:06
1461377869,H,2016/1/26 20:44
1461377869,G,2016/1/26 23:23
1088837371,I,2016/1/14 20:19
1088837371,B,2016/1/14 20:19
1088837371,C,2016/1/14 20:20
1088837371,D,2016/1/14 22:22
1088837371,E,2016/1/14 22:27
1088837371,F,2016/1/20 21:29
1088837371,G,2016/1/21 16:22
1088837371,H,2016/1/21 21:31
1088837371,G,2016/1/22 16:07
1575122096,K,2016/1/15 2:00
1575122096,B,2016/1/15 2:00
1575122096,C,2016/1/15 2:01
1575122096,D,2016/1/16 2:20
1575122096,E,2016/1/16 2:23
1575122096,F,2016/1/26 19:06
1575122096,G,2016/1/26 20:52
1575122096,H,2016/1/27 23:07
1575122096,G,2016/1/28 16:05
71758051,I,2016/1/15 2:16
71758051,B,2016/1/15 2:16
71758051,C,2016/1/15 2:18
71758051,D,2016/1/16 0:36
71758051,E,2016/1/16 0:40
71758051,F,2016/2/3 17:53
71758051,G,2016/2/3 20:49
71758051,H,2016/2/3 22:02
71758051,G,2016/2/3 22:16
875834446,I,2016/1/15 2:21
875834446,B,2016/1/15 2:21
875834446,C,2016/1/15 2:22
875834446,D,2016/1/15 2:28
875834446,E,2016/1/15 2:30
875834446,F,2016/1/20 18:34
875834446,G,2016/1/20 20:23
875834446,H,2016/1/20 23:29
875834446,G,2016/1/21 0:13
710744547,I,2016/1/15 3:50
710744547,B,2016/1/15 3:50
710744547,C,2016/1/15 3:52
710744547,D,2016/1/15 17:09
710744547,E,2016/1/15 17:15
710744547,F,2016/1/19 16:41
710744547,G,2016/1/19 17:14
710744547,H,2016/1/19 18:03
710744547,G,2016/1/19 18:34
2001432089,K,2016/1/15 6:38
2001432089,B,2016/1/15 6:38
2001432089,C,2016/1/15 6:39
2001432089,D,2016/1/15 22:04
2001432089,E,2016/1/15 22:09
2001432089,F,2016/1/28 17:30
2001432089,G,2016/2/2 4:49
2001432089,H,2016/2/2 18:10
2001432089,G,2016/2/2 18:15
1591209374,I,2016/1/15 16:52
1591209374,B,2016/1/15 16:52
1591209374,C,2016/1/15 16:54
1591209374,D,2016/1/16 0:57
1591209374,E,2016/1/16 1:01
1591209374,F,2016/1/21 16:53
1591209374,G,2016/1/22 15:41
1591209374,H,2016/1/22 22:49
1591209374,G,2016/1/26 21:57
254692609,I,2016/1/15 18:32
254692609,B,2016/1/15 18:32
254692609,C,2016/1/15 18:33
254692609,D,2016/2/5 20:19
254692609,E,2016/2/5 20:24
254692609,F,2016/2/17 22:07
254692609,G,2016/2/18 21:44
254692609,H,2016/2/23 21:12
254692609,G,2016/2/23 23:25
610614421,I,2016/1/15 22:04
610614421,B,2016/1/15 22:04
610614421,C,2016/1/15 22:05
610614421,D,2016/1/16 19:21
610614421,E,2016/1/16 19:25
610614421,F,2016/2/4 18:12
610614421,G,2016/2/4 23:14
610614421,H,2016/2/5 19:35
610614421,G,2016/2/5 20:49
1203647789,K,2016/1/15 23:26
1203647789,B,2016/1/15 23:26
1203647789,C,2016/1/15 23:27
1203647789,D,2016/1/16 2:49
1203647789,E,2016/1/16 2:52
1203647789,F,2016/1/27 15:49
1203647789,G,2016/1/27 16:58
1203647789,H,2016/1/27 23:28
1203647789,G,2016/1/28 0:40
248235615,K,2016/1/15 23:52
248235615,B,2016/1/15 23:52
248235615,C,2016/1/15 23:53
248235615,D,2016/1/16 18:37
248235615,E,2016/1/16 18:41
248235615,F,2016/1/28 18:15
248235615,G,2016/1/28 21:53
248235615,H,2016/1/29 1:12
248235615,G,2016/1/29 15:43
603177521,I,2016/1/15 23:58
603177521,B,2016/1/15 23:58
603177521,C,2016/1/16 0:00
603177521,D,2016/1/16 22:47
603177521,E,2016/1/16 22:49
603177521,F,2016/2/2 17:58
603177521,G,2016/2/4 21:27
603177521,H,2016/2/5 19:43
603177521,G,2016/2/5 21:44
1909606806,I,2016/1/16 0:32
1909606806,B,2016/1/16 0:32
1909606806,C,2016/1/16 0:34
1909606806,D,2016/1/19 23:30
1909606806,E,2016/1/19 23:32
1909606806,F,2016/1/27 18:08
1909606806,G,2016/1/29 16:57
1909606806,H,2016/2/3 18:03
1909606806,G,2016/2/3 18:54
623570806,K,2016/1/16 6:19
623570806,B,2016/1/16 6:19
623570806,C,2016/1/16 19:34
623570806,D,2016/1/16 22:53
623570806,E,2016/1/16 22:57
623570806,F,2016/2/12 18:29
623570806,G,2016/2/17 22:26
623570806,H,2016/2/18 3:10
623570806,G,2016/2/19 21:15
1572207328,I,2016/1/16 7:12
1572207328,B,2016/1/16 7:12
1572207328,C,2016/1/16 7:13
1572207328,D,2016/1/18 23:21
1572207328,E,2016/1/18 23:23
1572207328,F,2016/2/3 17:39
1572207328,G,2016/2/5 18:23
1572207328,H,2016/2/6 21:10
1572207328,G,2016/2/8 14:37
2016133951,K,2016/1/16 16:51
2016133951,B,2016/1/16 16:51
2016133951,C,2016/1/16 16:52
2016133951,D,2016/1/16 22:34
2016133951,E,2016/1/16 22:38
2016133951,F,2016/1/22 15:35
2016133951,G,2016/1/22 16:03
2016133951,H,2016/1/23 18:49
2016133951,G,2016/1/25 16:36
1867648545,K,2016/1/16 20:22
1867648545,B,2016/1/16 20:22
1867648545,C,2016/1/16 20:24
1867648545,D,2016/1/18 18:51
1867648545,E,2016/1/18 19:04
1867648545,F,2016/1/29 18:17
1867648545,G,2016/2/3 20:30
1867648545,H,2016/2/3 23:46
1867648545,G,2016/2/4 23:29
1227771244,K,2016/1/16 20:49
1227771244,B,2016/1/16 20:49
1227771244,C,2016/1/16 20:50
1227771244,D,2016/1/18 18:11
1227771244,E,2016/1/18 18:16
1227771244,F,2016/1/21 15:52
1227771244,G,2016/1/21 22:13
1227771244,H,2016/1/22 21:12
1227771244,G,2016/1/23 0:07
1012727008,I,2016/1/16 22:42
1012727008,B,2016/1/16 22:42
1012727008,C,2016/1/16 22:43
1012727008,D,2016/1/18 19:49
1012727008,E,2016/1/18 19:56
1012727008,F,2016/1/23 0:00
1012727008,G,2016/1/25 19:53
1012727008,H,2016/1/26 19:03
1012727008,G,2016/1/26 21:45
56170283,I,2016/1/16 23:35
56170283,B,2016/1/16 23:35
56170283,C,2016/1/16 23:36
56170283,D,2016/1/18 16:36
56170283,E,2016/1/18 16:46
56170283,F,2016/1/22 17:03
56170283,G,2016/1/22 18:22
56170283,H,2016/1/22 22:29
56170283,G,2016/1/23 0:14
1975387772,I,2016/1/17 1:10
1975387772,B,2016/1/17 1:10
1975387772,C,2016/1/17 1:11
1975387772,D,2016/1/18 18:53
1975387772,E,2016/1/18 18:55
1975387772,F,2016/1/22 18:49
1975387772,G,2016/1/25 19:52
1975387772,H,2016/1/25 20:49
1975387772,G,2016/1/25 23:19
216310730,I,2016/1/17 19:27
216310730,B,2016/1/17 19:27
216310730,C,2016/1/17 19:28
216310730,D,2016/1/18 20:01
216310730,E,2016/1/18 20:04
216310730,F,2016/1/25 19:00
216310730,G,2016/1/26 18:13
216310730,H,2016/1/27 14:50
216310730,G,2016/1/27 16:04
142048246,I,2016/1/17 19:34
142048246,B,2016/1/17 19:34
142048246,C,2016/1/18 15:35
142048246,D,2016/1/19 17:28
142048246,E,2016/1/19 17:34
142048246,F,2016/1/25 16:08
142048246,G,2016/1/25 23:10
142048246,H,2016/1/26 20:54
142048246,G,2016/1/27 16:57
357999520,I,2016/1/17 21:43
357999520,B,2016/1/17 21:43
357999520,C,2016/1/17 21:44
357999520,D,2016/1/18 21:09
357999520,E,2016/1/18 21:13
357999520,F,2016/1/22 16:39
357999520,G,2016/1/25 21:35
357999520,H,2016/1/26 20:28
357999520,G,2016/1/27 21:52
1620828737,I,2016/1/17 23:24
1620828737,B,2016/1/17 23:24
1620828737,C,2016/1/17 23:25
1620828737,D,2016/1/19 2:53
1620828737,E,2016/1/19 2:57
1620828737,F,2016/1/26 19:11
1620828737,G,2016/1/26 21:37
1620828737,H,2016/1/27 14:51
1620828737,G,2016/1/27 16:05
1296362396,I,2016/1/18 0:31
1296362396,B,2016/1/18 0:31
1296362396,C,2016/1/18 0:32
1296362396,D,2016/1/19 3:41
1296362396,E,2016/1/19 3:43
1296362396,F,2016/2/3 20:26
1296362396,G,2016/2/5 18:06
1296362396,H,2016/2/6 21:41
1296362396,G,2016/2/8 15:26
161868482,I,2016/1/18 3:07
161868482,B,2016/1/18 3:07
161868482,C,2016/1/18 3:08
161868482,D,2016/1/18 23:12
161868482,E,2016/1/18 23:13
161868482,F,2016/1/27 15:36
161868482,G,2016/1/29 21:02
161868482,H,2016/2/3 17:58
161868482,G,2016/2/3 20:27
535660456,I,2016/1/18 3:57
535660456,B,2016/1/18 3:57
535660456,C,2016/1/18 3:58
535660456,D,2016/1/19 18:49
535660456,E,2016/1/19 18:52
535660456,F,2016/2/1 18:04
535660456,G,2016/2/2 19:36
535660456,H,2016/2/4 17:25
535660456,G,2016/2/4 20:07
76329309,I,2016/1/18 4:19
76329309,B,2016/1/18 4:19
76329309,C,2016/1/18 4:20
76329309,D,2016/1/18 23:21
76329309,E,2016/1/18 23:23
76329309,F,2016/2/3 23:26
76329309,G,2016/2/4 0:13
76329309,H,2016/2/4 17:11
76329309,G,2016/2/4 21:00
141242052,K,2016/1/18 13:56
141242052,B,2016/1/18 13:56
141242052,C,2016/1/18 13:57
141242052,D,2016/1/19 16:27
141242052,E,2016/1/19 16:41
141242052,F,2016/1/27 15:56
141242052,G,2016/1/27 18:52
141242052,H,2016/1/27 19:07
141242052,G,2016/1/27 21:18
1777080449,I,2016/1/19 1:45
1777080449,B,2016/1/19 1:45
1777080449,C,2016/1/19 1:45
1777080449,D,2016/1/20 19:06
1777080449,E,2016/1/20 19:07
1777080449,F,2016/1/27 18:33
1777080449,G,2016/1/27 21:30
1777080449,H,2016/1/27 23:52
1777080449,G,2016/1/28 0:38
882516770,I,2016/1/19 3:15
882516770,B,2016/1/19 3:15
882516770,C,2016/1/19 3:17
882516770,D,2016/1/21 2:12
882516770,E,2016/1/21 2:15
882516770,F,2016/1/28 16:06
882516770,G,2016/1/28 21:53
882516770,H,2016/1/29 20:12
882516770,G,2016/1/29 22:08
316271248,I,2016/1/19 14:44
316271248,B,2016/1/19 14:44
316271248,C,2016/1/19 14:59
316271248,D,2016/1/21 3:54
316271248,E,2016/1/21 3:55
316271248,F,2016/1/29 16:53
316271248,G,2016/2/2 18:05
316271248,H,2016/2/3 15:53
316271248,G,2016/2/3 16:56
1798282252,I,2016/1/19 17:38
1798282252,B,2016/1/19 17:38
1798282252,C,2016/1/19 17:39
1798282252,D,2016/1/21 16:37
1798282252,E,2016/1/21 16:42
1798282252,F,2016/1/28 16:20
1798282252,G,2016/2/1 22:40
1798282252,H,2016/2/2 18:09
1798282252,G,2016/2/3 15:42
1869345024,I,2016/1/19 20:01
1869345024,B,2016/1/19 20:01
1869345024,C,2016/1/19 20:23
1869345024,D,2016/1/19 20:28
1869345024,E,2016/1/19 20:30
1869345024,F,2016/1/25 18:22
1869345024,G,2016/1/26 19:24
1869345024,H,2016/1/28 19:58
1869345024,G,2016/1/28 21:43
425716591,I,2016/1/19 21:17
425716591,B,2016/1/19 21:17
425716591,C,2016/1/19 21:29
425716591,D,2016/1/20 22:09
425716591,E,2016/1/20 22:11
425716591,F,2016/1/26 21:52
425716591,G,2016/1/27 21:07
425716591,H,2016/2/29 18:58
425716591,G,2016/3/1 23:12
1391762873,K,2016/1/19 22:33
1391762873,B,2016/1/19 22:33
1391762873,C,2016/1/19 22:34
1391762873,D,2016/1/20 1:50
1391762873,E,2016/1/20 1:54
1391762873,F,2016/1/23 17:55
1391762873,G,2016/1/23 17:57
1391762873,H,2016/1/26 18:57
1391762873,G,2016/1/26 23:28
1386033537,I,2016/1/20 1:14
1386033537,B,2016/1/20 1:14
1386033537,C,2016/1/20 1:15
1386033537,D,2016/1/21 17:41
1386033537,E,2016/1/21 17:43
1386033537,F,2016/2/3 16:40
1386033537,G,2016/2/3 21:54
1386033537,H,2016/2/5 18:46
1386033537,G,2016/2/10 22:24
484468921,I,2016/1/20 3:15
484468921,B,2016/1/20 3:15
484468921,C,2016/1/20 3:16
484468921,D,2016/1/21 18:05
484468921,E,2016/1/21 18:11
484468921,F,2016/2/3 19:18
484468921,G,2016/2/5 17:05
484468921,H,2016/2/5 20:48
484468921,G,2016/2/5 22:27
2129390146,K,2016/1/20 17:24
2129390146,B,2016/1/20 17:24
2129390146,C,2016/1/20 17:42
2129390146,D,2016/1/23 18:30
2129390146,E,2016/1/23 18:34
2129390146,F,2016/1/29 18:05
2129390146,G,2016/2/3 5:06
2129390146,H,2016/2/5 20:44
2129390146,G,2016/2/6 0:09
1251867792,I,2016/1/20 20:21
1251867792,B,2016/1/20 20:21
1251867792,C,2016/1/20 20:23
1251867792,D,2016/1/21 21:56
1251867792,E,2016/1/21 22:04
1251867792,F,2016/1/27 16:18
1251867792,G,2016/1/27 20:48
1251867792,H,2016/1/27 23:34
1251867792,G,2016/1/28 15:10
858669578,I,2016/1/20 21:20
858669578,B,2016/1/20 21:20
858669578,C,2016/1/20 21:22
858669578,D,2016/1/23 18:42
858669578,E,2016/1/23 18:44
858669578,F,2016/2/24 17:15
858669578,G,2016/2/29 17:19
858669578,H,2016/2/29 21:44
858669578,G,2016/2/29 22:16
1174593044,I,2016/1/20 21:25
1174593044,B,2016/1/20 21:25
1174593044,C,2016/1/20 21:27
1174593044,D,2016/1/23 0:21
1174593044,E,2016/1/23 0:29
1174593044,F,2016/2/11 16:33
1174593044,G,2016/2/12 16:45
1174593044,H,2016/2/12 23:12
1174593044,G,2016/2/12 23:14
721068860,I,2016/1/20 21:48
721068860,B,2016/1/20 21:48
721068860,C,2016/1/20 22:13
721068860,D,2016/1/22 2:33
721068860,E,2016/1/22 2:39
721068860,F,2016/2/4 18:56
721068860,G,2016/2/10 19:48
721068860,H,2016/2/11 0:20
721068860,G,2016/2/11 18:21
1578519766,I,2016/1/21 3:27
1578519766,B,2016/1/21 3:27
1578519766,C,2016/1/21 3:28
1578519766,D,2016/1/22 18:02
1578519766,E,2016/1/22 18:05
1578519766,F,2016/2/1 16:22
1578519766,G,2016/2/4 20:14
1578519766,H,2016/2/5 16:55
1578519766,G,2016/2/5 22:37
127976473,I,2016/1/21 3:51
127976473,B,2016/1/21 3:51
127976473,D,2016/1/21 3:52
127976473,E,2016/1/21 3:58
127976473,F,2016/1/25 15:36
127976473,G,2016/1/25 16:57
127976473,H,2016/1/26 20:41
127976473,G,2016/1/26 21:51
127976473,H,2016/2/2 2:38
2002661262,I,2016/1/21 5:05
2002661262,B,2016/1/21 5:05
2002661262,C,2016/1/21 5:06
2002661262,D,2016/1/23 3:14
2002661262,E,2016/1/27 17:04
2002661262,F,2016/2/3 16:27
2002661262,G,2016/2/3 17:06
2002661262,H,2016/2/4 16:43
2002661262,G,2016/2/4 19:00
1426517064,I,2016/1/21 5:13
1426517064,B,2016/1/21 5:13
1426517064,C,2016/1/21 16:09
1426517064,D,2016/1/22 22:53
1426517064,E,2016/1/22 22:59
1426517064,F,2016/1/27 17:27
1426517064,G,2016/1/27 21:47
1426517064,H,2016/1/28 20:04
1426517064,G,2016/1/28 21:29
1879621755,K,2016/1/21 6:35
1879621755,B,2016/1/21 6:35
1879621755,C,2016/1/21 16:13
1879621755,D,2016/1/22 22:53
1879621755,E,2016/1/22 23:01
1879621755,F,2016/2/2 15:32
1879621755,G,2016/2/3 18:46
1879621755,H,2016/2/22 23:36
1879621755,G,2016/2/22 23:37
1369360241,K,2016/1/21 8:46
1369360241,B,2016/1/21 8:46
1369360241,C,2016/1/21 8:47
1369360241,D,2016/1/23 1:50
1369360241,E,2016/1/23 1:55
1369360241,F,2016/2/5 18:59
1369360241,G,2016/2/10 18:57
1369360241,H,2016/2/10 19:50
1369360241,G,2016/2/10 21:09
491256589,I,2016/1/21 13:37
491256589,B,2016/1/21 13:37
491256589,C,2016/1/21 16:12
491256589,D,2016/1/30 1:06
491256589,E,2016/1/30 1:13
491256589,F,2016/2/16 18:40
491256589,G,2016/2/18 20:31
491256589,H,2016/2/18 23:50
491256589,G,2016/2/23 16:34
237090301,I,2016/1/21 15:57
237090301,B,2016/1/21 15:57
237090301,C,2016/1/21 15:58
237090301,D,2016/1/23 23:58
237090301,E,2016/1/24 0:00
237090301,F,2016/2/1 18:41
237090301,G,2016/2/3 22:56
237090301,H,2016/2/3 23:08
237090301,G,2016/2/4 23:21
1083971641,I,2016/1/21 16:16
1083971641,B,2016/1/21 16:16
1083971641,C,2016/1/21 16:17
1083971641,D,2016/1/25 17:37
1083971641,E,2016/1/25 17:42
1083971641,F,2016/1/29 18:08
1083971641,G,2016/2/2 21:12
1083971641,H,2016/2/2 23:51
1083971641,G,2016/2/4 15:10
384575262,I,2016/1/21 16:19
384575262,B,2016/1/21 16:19
384575262,C,2016/1/21 16:22
384575262,D,2016/1/22 18:26
384575262,E,2016/1/22 18:35
384575262,F,2016/1/27 18:15
384575262,G,2016/1/28 17:15
384575262,H,2016/1/28 20:01
384575262,G,2016/1/28 22:12
606242862,I,2016/1/21 18:00
606242862,B,2016/1/21 18:00
606242862,C,2016/1/21 18:01
606242862,D,2016/1/23 3:45
606242862,E,2016/1/23 3:55
606242862,F,2016/2/3 21:06
606242862,G,2016/2/5 21:40
606242862,H,2016/2/8 16:06
606242862,G,2016/2/8 17:48
294789523,I,2016/1/22 1:32
294789523,B,2016/1/22 1:32
294789523,C,2016/1/22 1:33
294789523,D,2016/1/23 3:49
294789523,E,2016/1/30 3:38
294789523,F,2016/3/2 21:14
294789523,G,2016/3/4 21:11
294789523,H,2016/3/7 18:09
294789523,G,2016/3/9 0:44
1358647326,I,2016/1/22 2:52
1358647326,B,2016/1/22 2:52
1358647326,C,2016/1/22 2:52
1358647326,D,2016/1/23 19:14
1358647326,E,2016/1/23 19:17
1358647326,F,2016/2/3 17:39
1358647326,G,2016/2/3 20:36
1358647326,H,2016/2/4 15:46
1358647326,G,2016/2/4 16:06
1035248618,I,2016/1/22 3:09
1035248618,B,2016/1/22 3:09
1035248618,C,2016/1/22 3:10
1035248618,D,2016/1/23 3:05
1035248618,E,2016/1/23 3:10
1035248618,F,2016/1/29 15:57
1035248618,G,2016/1/29 18:14
1035248618,H,2016/1/30 0:21
1035248618,G,2016/2/1 16:36
1504566293,K,2016/1/22 3:55
1504566293,B,2016/1/22 3:55
1504566293,C,2016/1/22 3:56
1504566293,D,2016/1/25 20:01
1504566293,E,2016/1/25 20:04
1504566293,F,2016/2/10 19:43
1504566293,G,2016/2/16 21:06
1504566293,H,2016/2/17 0:19
1504566293,G,2016/2/17 0:26
246715140,K,2016/1/22 5:04
246715140,B,2016/1/22 5:04
246715140,C,2016/1/22 5:05
246715140,D,2016/1/27 0:16
246715140,E,2016/1/27 3:09
246715140,F,2016/2/10 18:50
246715140,G,2016/2/16 16:51
246715140,H,2016/2/24 18:55
246715140,G,2016/2/24 20:05
1380269741,I,2016/1/22 5:28
1380269741,B,2016/1/22 5:28
1380269741,C,2016/1/22 5:29
1380269741,D,2016/1/23 19:31
1380269741,E,2016/1/23 19:36
1380269741,F,2016/1/28 18:34
1380269741,G,2016/1/28 21:37
1380269741,H,2016/1/29 20:21
1380269741,G,2016/1/29 22:05
2108119743,K,2016/1/22 17:41
2108119743,B,2016/1/22 17:41
2108119743,C,2016/1/22 17:41
2108119743,D,2016/1/23 23:25
2108119743,E,2016/1/23 23:27
2108119743,F,2016/1/29 15:31
2108119743,G,2016/2/2 20:50
2108119743,H,2016/2/11 16:46
2108119743,G,2016/2/12 23:46
1312247440,I,2016/1/22 19:57
1312247440,B,2016/1/22 19:57
1312247440,D,2016/1/22 20:00
1312247440,E,2016/1/22 20:08
1312247440,F,2016/1/29 16:30
1312247440,G,2016/2/2 23:20
1312247440,H,2016/2/5 21:52
1312247440,G,2016/2/5 22:41
1312247440,H,2016/2/22 17:55
98204416,I,2016/1/22 21:52
98204416,B,2016/1/22 21:52
98204416,C,2016/1/22 22:43
98204416,D,2016/1/27 22:58
98204416,E,2016/1/27 23:04
98204416,F,2016/2/3 19:09
98204416,G,2016/2/5 18:38
98204416,H,2016/2/6 22:04
98204416,G,2016/2/8 17:19
449945337,K,2016/1/23 0:11
449945337,B,2016/1/23 0:11
449945337,C,2016/1/23 0:12
449945337,D,2016/1/23 23:32
449945337,E,2016/1/23 23:36
449945337,F,2016/2/10 21:27
449945337,G,2016/2/17 16:18
449945337,H,2016/2/17 17:53
449945337,G,2016/2/17 18:04
647959281,K,2016/1/23 3:00
647959281,B,2016/1/23 3:00
647959281,C,2016/1/23 3:02
647959281,D,2016/1/25 17:09
647959281,E,2016/1/25 17:17
647959281,F,2016/2/12 18:10
647959281,G,2016/2/16 17:06
647959281,H,2016/2/16 21:20
647959281,G,2016/2/16 23:41
1190248480,K,2016/1/23 19:16
1190248480,B,2016/1/23 19:16
1190248480,C,2016/1/23 19:17
1190248480,D,2016/1/23 21:58
1190248480,E,2016/1/23 22:04
1190248480,F,2016/2/5 18:23
1190248480,G,2016/2/10 18:18
1190248480,H,2016/2/20 17:46
1190248480,G,2016/2/23 17:36
1425945463,K,2016/1/23 20:35
1425945463,B,2016/1/23 20:35
1425945463,C,2016/1/23 20:36
1425945463,D,2016/1/23 21:26
1425945463,E,2016/1/23 21:36
1425945463,F,2016/2/3 16:54
1425945463,G,2016/2/3 22:57
1425945463,H,2016/2/5 1:22
1425945463,G,2016/2/5 16:33
1713473401,K,2016/1/24 2:47
1713473401,B,2016/1/24 2:47
1713473401,C,2016/1/24 2:48
1713473401,D,2016/1/25 17:11
1713473401,E,2016/1/25 17:19
1713473401,F,2016/2/3 16:47
1713473401,G,2016/2/3 20:17
1713473401,H,2016/2/8 16:20
1713473401,G,2016/2/8 18:35
1041235702,I,2016/1/24 6:56
1041235702,B,2016/1/24 6:56
1041235702,C,2016/1/24 6:58
1041235702,D,2016/1/25 18:27
1041235702,E,2016/1/25 18:31
1041235702,F,2016/1/29 16:21
1041235702,G,2016/1/29 18:39
1041235702,H,2016/1/29 20:28
1041235702,G,2016/1/29 22:07
1829498694,I,2016/1/24 19:33
1829498694,B,2016/1/24 19:33
1829498694,C,2016/1/24 19:34
1829498694,D,2016/1/25 19:01
1829498694,E,2016/1/25 19:04
1829498694,F,2016/2/3 21:22
1829498694,G,2016/2/3 22:36
1829498694,H,2016/2/4 3:38
1829498694,G,2016/2/4 19:08
407168399,I,2016/1/24 21:28
407168399,B,2016/1/24 21:28
407168399,C,2016/1/24 21:29
407168399,D,2016/1/25 17:28
407168399,E,2016/1/25 17:33
407168399,F,2016/2/12 20:43
407168399,G,2016/2/17 22:22
407168399,H,2016/2/24 15:17
407168399,G,2016/2/24 16:30
1379369585,K,2016/1/24 22:51
1379369585,B,2016/1/24 22:51
1379369585,C,2016/1/24 22:52
1379369585,D,2016/1/26 0:43
1379369585,E,2016/1/26 0:48
1379369585,F,2016/2/1 16:53
1379369585,G,2016/2/1 18:05
1379369585,H,2016/2/2 18:48
1379369585,G,2016/2/2 22:13
1946407808,I,2016/1/24 23:09
1946407808,B,2016/1/24 23:09
1946407808,C,2016/1/24 23:10
1946407808,D,2016/1/25 20:29
1946407808,E,2016/1/25 20:35
1946407808,F,2016/2/4 16:47
1946407808,G,2016/2/4 19:01
1946407808,H,2016/2/5 21:32
1946407808,G,2016/2/5 23:01
2130181334,I,2016/1/25 0:00
2130181334,B,2016/1/25 0:00
2130181334,C,2016/1/25 0:01
2130181334,D,2016/1/25 21:13
2130181334,E,2016/1/25 21:16
2130181334,F,2016/2/2 16:51
