case ,event,time
Case2.187,e,2010/11/9 20:06
Case2.187,g,2010/11/9 20:07
Case2.184,a,2010/11/9 20:03
Case2.184,b,2010/11/9 20:04
Case2.184,d,2010/11/9 20:05
Case2.184,e,2010/11/9 20:06
Case2.184,g,2010/11/9 20:07
Case2.185,a,2010/11/9 20:03
Case2.185,b,2010/11/9 20:04
Case2.185,d,2010/11/9 20:05
Case2.185,e,2010/11/9 20:06
Case2.185,g,2010/11/9 20:07
441,a,2010/11/9 20:03
441,c,2010/11/9 20:04
441,d,2010/11/9 20:05
441,e,2010/11/9 20:06
441,h,2010/11/9 20:07
Case2.182,a,2010/11/9 20:03
Case2.182,b,2010/11/9 20:04
Case2.182,d,2010/11/9 20:05
Case2.182,e,2010/11/9 20:06
Case2.182,g,2010/11/9 20:07
440,a,2010/11/9 20:03
440,c,2010/11/9 20:04
440,d,2010/11/9 20:05
440,e,2010/11/9 20:06
440,h,2010/11/9 20:07
Case2.183,a,2010/11/9 20:03
Case2.183,b,2010/11/9 20:04
Case2.183,d,2010/11/9 20:05
Case2.183,e,2010/11/9 20:06
Case2.183,g,2010/11/9 20:07
Case2.180,a,2010/11/9 20:03
Case2.180,b,2010/11/9 20:04
Case2.180,d,2010/11/9 20:05
Case2.180,e,2010/11/9 20:06
Case2.180,g,2010/11/9 20:07
Case2.181,a,2010/11/9 20:03
Case2.181,b,2010/11/9 20:04
Case2.181,d,2010/11/9 20:05
Case2.181,e,2010/11/9 20:06
Case2.181,g,2010/11/9 20:07
250,a,2010/11/9 20:03
250,c,2010/11/9 20:04
250,d,2010/11/9 20:05
250,e,2010/11/9 20:06
250,h,2010/11/9 20:07
251,a,2010/11/9 20:03
251,c,2010/11/9 20:04
251,d,2010/11/9 20:05
251,e,2010/11/9 20:06
251,h,2010/11/9 20:07
252,a,2010/11/9 20:03
252,c,2010/11/9 20:04
252,d,2010/11/9 20:05
252,e,2010/11/9 20:06
252,h,2010/11/9 20:07
253,a,2010/11/9 20:03
253,c,2010/11/9 20:04
253,d,2010/11/9 20:05
253,e,2010/11/9 20:06
253,h,2010/11/9 20:07
254,a,2010/11/9 20:03
254,c,2010/11/9 20:04
254,d,2010/11/9 20:05
254,e,2010/11/9 20:06
254,h,2010/11/9 20:07
255,a,2010/11/9 20:03
255,c,2010/11/9 20:04
255,d,2010/11/9 20:05
255,e,2010/11/9 20:06
255,h,2010/11/9 20:07
256,a,2010/11/9 20:03
256,c,2010/11/9 20:04
256,d,2010/11/9 20:05
256,e,2010/11/9 20:06
256,h,2010/11/9 20:07
257,a,2010/11/9 20:03
257,c,2010/11/9 20:04
257,d,2010/11/9 20:05
257,e,2010/11/9 20:06
257,h,2010/11/9 20:07
258,a,2010/11/9 20:03
258,c,2010/11/9 20:04
258,d,2010/11/9 20:05
258,e,2010/11/9 20:06
258,h,2010/11/9 20:07
259,a,2010/11/9 20:03
259,c,2010/11/9 20:04
259,d,2010/11/9 20:05
259,e,2010/11/9 20:06
259,h,2010/11/9 20:07
454,a,2010/11/9 20:03
454,c,2010/11/9 20:04
454,d,2010/11/9 20:05
454,e,2010/11/9 20:06
454,h,2010/11/9 20:07
453,a,2010/11/9 20:03
453,c,2010/11/9 20:04
453,d,2010/11/9 20:05
453,e,2010/11/9 20:06
453,h,2010/11/9 20:07
450,a,2010/11/9 20:03
450,c,2010/11/9 20:04
450,d,2010/11/9 20:05
450,e,2010/11/9 20:06
450,h,2010/11/9 20:07
452,a,2010/11/9 20:03
452,c,2010/11/9 20:04
452,d,2010/11/9 20:05
452,e,2010/11/9 20:06
452,h,2010/11/9 20:07
451,a,2010/11/9 20:03
451,c,2010/11/9 20:04
451,d,2010/11/9 20:05
451,e,2010/11/9 20:06
451,h,2010/11/9 20:07
264,a,2010/11/9 20:03
264,c,2010/11/9 20:04
264,d,2010/11/9 20:05
264,e,2010/11/9 20:06
264,h,2010/11/9 20:07
265,a,2010/11/9 20:03
265,c,2010/11/9 20:04
265,d,2010/11/9 20:05
265,e,2010/11/9 20:06
265,h,2010/11/9 20:07
262,a,2010/11/9 20:03
262,c,2010/11/9 20:04
262,d,2010/11/9 20:05
262,e,2010/11/9 20:06
262,h,2010/11/9 20:07
263,a,2010/11/9 20:03
263,c,2010/11/9 20:04
263,d,2010/11/9 20:05
263,e,2010/11/9 20:06
263,h,2010/11/9 20:07
260,a,2010/11/9 20:03
260,c,2010/11/9 20:04
260,d,2010/11/9 20:05
260,e,2010/11/9 20:06
260,h,2010/11/9 20:07
261,a,2010/11/9 20:03
261,c,2010/11/9 20:04
261,d,2010/11/9 20:05
261,e,2010/11/9 20:06
261,h,2010/11/9 20:07
268,a,2010/11/9 20:03
268,c,2010/11/9 20:04
268,d,2010/11/9 20:05
268,e,2010/11/9 20:06
268,h,2010/11/9 20:07
269,a,2010/11/9 20:03
269,c,2010/11/9 20:04
269,d,2010/11/9 20:05
269,e,2010/11/9 20:06
269,h,2010/11/9 20:07
266,a,2010/11/9 20:03
266,c,2010/11/9 20:04
266,d,2010/11/9 20:05
266,e,2010/11/9 20:06
266,h,2010/11/9 20:07
267,a,2010/11/9 20:03
267,c,2010/11/9 20:04
267,d,2010/11/9 20:05
267,e,2010/11/9 20:06
267,h,2010/11/9 20:07
Case2.168,a,2010/11/9 20:03
Case2.168,b,2010/11/9 20:04
Case2.168,d,2010/11/9 20:05
Case2.168,e,2010/11/9 20:06
Case2.168,g,2010/11/9 20:07
Case2.169,a,2010/11/9 20:03
Case2.169,b,2010/11/9 20:04
Case2.169,d,2010/11/9 20:05
Case2.169,e,2010/11/9 20:06
Case2.169,g,2010/11/9 20:07
Case2.166,a,2010/11/9 20:03
Case2.166,b,2010/11/9 20:04
Case2.166,d,2010/11/9 20:05
Case2.166,e,2010/11/9 20:06
Case2.166,g,2010/11/9 20:07
Case2.167,a,2010/11/9 20:03
Case2.167,b,2010/11/9 20:04
Case2.167,d,2010/11/9 20:05
Case2.167,e,2010/11/9 20:06
Case2.167,g,2010/11/9 20:07
Case2.160,a,2010/11/9 20:03
Case2.160,b,2010/11/9 20:04
Case2.160,d,2010/11/9 20:05
Case2.160,e,2010/11/9 20:06
Case2.160,g,2010/11/9 20:07
Case2.161,a,2010/11/9 20:03
Case2.161,b,2010/11/9 20:04
Case2.161,d,2010/11/9 20:05
Case2.161,e,2010/11/9 20:06
Case2.161,g,2010/11/9 20:07
Case2.164,a,2010/11/9 20:03
Case2.164,b,2010/11/9 20:04
Case2.164,d,2010/11/9 20:05
Case2.164,e,2010/11/9 20:06
Case2.164,g,2010/11/9 20:07
Case2.165,a,2010/11/9 20:03
Case2.165,b,2010/11/9 20:04
Case2.165,d,2010/11/9 20:05
Case2.165,e,2010/11/9 20:06
Case2.165,g,2010/11/9 20:07
Case2.162,a,2010/11/9 20:03
Case2.162,b,2010/11/9 20:04
Case2.162,d,2010/11/9 20:05
Case2.162,e,2010/11/9 20:06
Case2.162,g,2010/11/9 20:07
Case2.163,a,2010/11/9 20:03
Case2.163,b,2010/11/9 20:04
Case2.163,d,2010/11/9 20:05
Case2.163,e,2010/11/9 20:06
Case2.163,g,2010/11/9 20:07
273,a,2010/11/9 20:03
273,c,2010/11/9 20:04
273,d,2010/11/9 20:05
273,e,2010/11/9 20:06
273,h,2010/11/9 20:07
274,a,2010/11/9 20:03
274,c,2010/11/9 20:04
274,d,2010/11/9 20:05
274,e,2010/11/9 20:06
274,h,2010/11/9 20:07
275,a,2010/11/9 20:03
275,c,2010/11/9 20:04
275,d,2010/11/9 20:05
275,e,2010/11/9 20:06
275,h,2010/11/9 20:07
276,a,2010/11/9 20:03
276,c,2010/11/9 20:04
276,d,2010/11/9 20:05
276,e,2010/11/9 20:06
276,h,2010/11/9 20:07
270,a,2010/11/9 20:03
270,c,2010/11/9 20:04
270,d,2010/11/9 20:05
270,e,2010/11/9 20:06
270,h,2010/11/9 20:07
271,a,2010/11/9 20:03
271,c,2010/11/9 20:04
271,d,2010/11/9 20:05
271,e,2010/11/9 20:06
271,h,2010/11/9 20:07
272,a,2010/11/9 20:03
272,c,2010/11/9 20:04
272,d,2010/11/9 20:05
272,e,2010/11/9 20:06
272,h,2010/11/9 20:07
277,a,2010/11/9 20:03
277,c,2010/11/9 20:04
277,d,2010/11/9 20:05
277,e,2010/11/9 20:06
277,h,2010/11/9 20:07
278,a,2010/11/9 20:03
278,c,2010/11/9 20:04
278,d,2010/11/9 20:05
278,e,2010/11/9 20:06
278,h,2010/11/9 20:07
279,a,2010/11/9 20:03
279,c,2010/11/9 20:04
279,d,2010/11/9 20:05
279,e,2010/11/9 20:06
279,h,2010/11/9 20:07
Case2.177,a,2010/11/9 20:03
Case2.177,b,2010/11/9 20:04
Case2.177,d,2010/11/9 20:05
Case2.177,e,2010/11/9 20:06
Case2.177,g,2010/11/9 20:07
Case2.178,a,2010/11/9 20:03
Case2.178,b,2010/11/9 20:04
Case2.178,d,2010/11/9 20:05
Case2.178,e,2010/11/9 20:06
Case2.178,g,2010/11/9 20:07
Case2.179,a,2010/11/9 20:03
Case2.179,b,2010/11/9 20:04
Case2.179,d,2010/11/9 20:05
Case2.179,e,2010/11/9 20:06
Case2.179,g,2010/11/9 20:07
Case2.170,a,2010/11/9 20:03
Case2.170,b,2010/11/9 20:04
Case2.170,d,2010/11/9 20:05
Case2.170,e,2010/11/9 20:06
Case2.170,g,2010/11/9 20:07
Case2.171,a,2010/11/9 20:03
Case2.171,b,2010/11/9 20:04
Case2.171,d,2010/11/9 20:05
Case2.171,e,2010/11/9 20:06
Case2.171,g,2010/11/9 20:07
Case2.172,a,2010/11/9 20:03
Case2.172,b,2010/11/9 20:04
Case2.172,d,2010/11/9 20:05
Case2.172,e,2010/11/9 20:06
Case2.172,g,2010/11/9 20:07
Case2.173,a,2010/11/9 20:03
Case2.173,b,2010/11/9 20:04
Case2.173,d,2010/11/9 20:05
Case2.173,e,2010/11/9 20:06
Case2.173,g,2010/11/9 20:07
Case2.174,a,2010/11/9 20:03
Case2.174,b,2010/11/9 20:04
Case2.174,d,2010/11/9 20:05
Case2.174,e,2010/11/9 20:06
Case2.174,g,2010/11/9 20:07
Case2.175,a,2010/11/9 20:03
Case2.175,b,2010/11/9 20:04
Case2.175,d,2010/11/9 20:05
Case2.175,e,2010/11/9 20:06
Case2.175,g,2010/11/9 20:07
Case2.176,a,2010/11/9 20:03
Case2.176,b,2010/11/9 20:04
Case2.176,d,2010/11/9 20:05
Case2.176,e,2010/11/9 20:06
Case2.176,g,2010/11/9 20:07
Case21.0,a,2010/11/9 20:03
Case21.0,d,2010/11/9 20:04
Case21.0,c,2010/11/9 20:05
Case21.0,e,2010/11/9 20:06
Case21.0,f,2010/11/9 20:07
Case21.0,d,2010/11/9 20:08
Case21.0,b,2010/11/9 20:09
Case21.0,e,2010/11/9 20:10
Case21.0,f,2010/11/9 20:11
Case21.0,c,2010/11/9 20:12
Case21.0,d,2010/11/9 20:13
Case21.0,e,2010/11/9 20:14
Case21.0,f,2010/11/9 20:15
Case21.0,d,2010/11/9 20:16
Case21.0,b,2010/11/9 20:17
Case21.0,e,2010/11/9 20:18
Case21.0,g,2010/11/9 20:19
Case4.142,a,2010/11/9 20:03
Case4.142,b,2010/11/9 20:04
Case4.142,d,2010/11/9 20:05
Case4.142,e,2010/11/9 20:06
Case4.142,h,2010/11/9 20:07
Case4.143,a,2010/11/9 20:03
Case4.143,b,2010/11/9 20:04
Case4.143,d,2010/11/9 20:05
Case4.143,e,2010/11/9 20:06
Case4.143,h,2010/11/9 20:07
Case4.140,a,2010/11/9 20:03
Case4.140,b,2010/11/9 20:04
Case4.140,d,2010/11/9 20:05
Case4.140,e,2010/11/9 20:06
Case4.140,h,2010/11/9 20:07
Case4.141,a,2010/11/9 20:03
Case4.141,b,2010/11/9 20:04
Case4.141,d,2010/11/9 20:05
Case4.141,e,2010/11/9 20:06
Case4.141,h,2010/11/9 20:07
Case4.139,a,2010/11/9 20:03
Case4.139,b,2010/11/9 20:04
Case4.139,d,2010/11/9 20:05
Case4.139,e,2010/11/9 20:06
Case4.139,h,2010/11/9 20:07
Case3.100,a,2010/11/9 20:03
Case3.100,d,2010/11/9 20:04
Case3.100,c,2010/11/9 20:05
Case3.100,e,2010/11/9 20:06
Case3.100,h,2010/11/9 20:07
Case3.101,a,2010/11/9 20:03
Case3.101,d,2010/11/9 20:04
Case3.101,c,2010/11/9 20:05
Case3.101,e,2010/11/9 20:06
Case3.101,h,2010/11/9 20:07
Case3.102,a,2010/11/9 20:03
Case3.102,d,2010/11/9 20:04
Case3.102,c,2010/11/9 20:05
Case3.102,e,2010/11/9 20:06
Case3.102,h,2010/11/9 20:07
Case18.0,a,2010/11/9 20:03
Case18.0,d,2010/11/9 20:04
Case18.0,c,2010/11/9 20:05
Case18.0,e,2010/11/9 20:06
Case18.0,f,2010/11/9 20:07
Case18.0,b,2010/11/9 20:08
Case18.0,d,2010/11/9 20:09
Case18.0,e,2010/11/9 20:10
Case18.0,f,2010/11/9 20:11
Case18.0,b,2010/11/9 20:12
Case18.0,d,2010/11/9 20:13
Case18.0,e,2010/11/9 20:14
Case18.0,g,2010/11/9 20:15
Case3.103,a,2010/11/9 20:03
Case3.103,d,2010/11/9 20:04
Case3.103,c,2010/11/9 20:05
Case3.103,e,2010/11/9 20:06
Case3.103,h,2010/11/9 20:07
Case18.1,a,2010/11/9 20:03
Case18.1,d,2010/11/9 20:04
Case18.1,c,2010/11/9 20:05
Case18.1,e,2010/11/9 20:06
Case18.1,f,2010/11/9 20:07
Case18.1,b,2010/11/9 20:08
Case18.1,d,2010/11/9 20:09
Case18.1,e,2010/11/9 20:10
Case18.1,f,2010/11/9 20:11
Case18.1,b,2010/11/9 20:12
Case18.1,d,2010/11/9 20:13
Case18.1,e,2010/11/9 20:14
Case18.1,g,2010/11/9 20:15
Case3.104,a,2010/11/9 20:03
Case3.104,d,2010/11/9 20:04
Case3.104,c,2010/11/9 20:05
Case3.104,e,2010/11/9 20:06
Case3.104,h,2010/11/9 20:07
Case3.105,a,2010/11/9 20:03
Case3.105,d,2010/11/9 20:04
Case3.105,c,2010/11/9 20:05
Case3.105,e,2010/11/9 20:06
Case3.105,h,2010/11/9 20:07
Case3.106,a,2010/11/9 20:03
Case3.106,d,2010/11/9 20:04
Case3.106,c,2010/11/9 20:05
Case3.106,e,2010/11/9 20:06
Case3.106,h,2010/11/9 20:07
Case4.131,a,2010/11/9 20:03
Case4.131,b,2010/11/9 20:04
Case4.131,d,2010/11/9 20:05
Case4.131,e,2010/11/9 20:06
Case4.131,h,2010/11/9 20:07
Case3.108,a,2010/11/9 20:03
Case3.108,d,2010/11/9 20:04
Case3.108,c,2010/11/9 20:05
Case3.108,e,2010/11/9 20:06
Case3.108,h,2010/11/9 20:07
Case4.132,a,2010/11/9 20:03
Case4.132,b,2010/11/9 20:04
Case4.132,d,2010/11/9 20:05
Case4.132,e,2010/11/9 20:06
Case4.132,h,2010/11/9 20:07
Case3.107,a,2010/11/9 20:03
Case3.107,d,2010/11/9 20:04
Case3.107,c,2010/11/9 20:05
Case3.107,e,2010/11/9 20:06
Case3.107,h,2010/11/9 20:07
Case4.133,a,2010/11/9 20:03
Case4.133,b,2010/11/9 20:04
Case4.133,d,2010/11/9 20:05
Case4.133,e,2010/11/9 20:06
Case4.133,h,2010/11/9 20:07
Case4.134,a,2010/11/9 20:03
Case4.134,b,2010/11/9 20:04
Case4.134,d,2010/11/9 20:05
Case4.134,e,2010/11/9 20:06
Case4.134,h,2010/11/9 20:07
Case3.109,a,2010/11/9 20:03
Case3.109,d,2010/11/9 20:04
Case3.109,c,2010/11/9 20:05
Case3.109,e,2010/11/9 20:06
Case3.109,h,2010/11/9 20:07
Case4.135,a,2010/11/9 20:03
Case4.135,b,2010/11/9 20:04
Case4.135,d,2010/11/9 20:05
Case4.135,e,2010/11/9 20:06
Case4.135,h,2010/11/9 20:07
110,a,2010/11/9 20:03
110,c,2010/11/9 20:04
110,d,2010/11/9 20:05
110,e,2010/11/9 20:06
110,h,2010/11/9 20:07
Case16.2,a,2010/11/9 20:03
Case16.2,c,2010/11/9 20:04
Case16.2,d,2010/11/9 20:05
Case16.2,e,2010/11/9 20:06
Case16.2,f,2010/11/9 20:07
Case16.2,b,2010/11/9 20:08
Case16.2,d,2010/11/9 20:09
Case16.2,e,2010/11/9 20:10
Case16.2,f,2010/11/9 20:11
Case16.2,d,2010/11/9 20:12
Case16.2,b,2010/11/9 20:13
Case16.2,e,2010/11/9 20:14
Case16.2,g,2010/11/9 20:15
Case4.136,a,2010/11/9 20:03
Case4.136,b,2010/11/9 20:04
Case4.136,d,2010/11/9 20:05
Case4.136,e,2010/11/9 20:06
Case4.136,h,2010/11/9 20:07
111,a,2010/11/9 20:03
111,c,2010/11/9 20:04
111,d,2010/11/9 20:05
111,e,2010/11/9 20:06
111,h,2010/11/9 20:07
Case16.1,a,2010/11/9 20:03
Case16.1,c,2010/11/9 20:04
Case16.1,d,2010/11/9 20:05
Case16.1,e,2010/11/9 20:06
Case16.1,f,2010/11/9 20:07
Case16.1,b,2010/11/9 20:08
Case16.1,d,2010/11/9 20:09
Case16.1,e,2010/11/9 20:10
Case16.1,f,2010/11/9 20:11
Case16.1,d,2010/11/9 20:12
Case16.1,b,2010/11/9 20:13
Case16.1,e,2010/11/9 20:14
Case16.1,g,2010/11/9 20:15
Case4.137,a,2010/11/9 20:03
Case4.137,b,2010/11/9 20:04
Case4.137,d,2010/11/9 20:05
Case4.137,e,2010/11/9 20:06
Case4.137,h,2010/11/9 20:07
Case16.0,a,2010/11/9 20:03
Case16.0,c,2010/11/9 20:04
Case16.0,d,2010/11/9 20:05
Case16.0,e,2010/11/9 20:06
Case16.0,f,2010/11/9 20:07
Case16.0,b,2010/11/9 20:08
Case16.0,d,2010/11/9 20:09
Case16.0,e,2010/11/9 20:10
Case16.0,f,2010/11/9 20:11
Case16.0,d,2010/11/9 20:12
Case16.0,b,2010/11/9 20:13
Case16.0,e,2010/11/9 20:14
Case16.0,g,2010/11/9 20:15
Case4.138,a,2010/11/9 20:03
Case4.138,b,2010/11/9 20:04
Case4.138,d,2010/11/9 20:05
Case4.138,e,2010/11/9 20:06
Case4.138,h,2010/11/9 20:07
114,a,2010/11/9 20:03
114,c,2010/11/9 20:04
114,d,2010/11/9 20:05
114,e,2010/11/9 20:06
114,h,2010/11/9 20:07
115,a,2010/11/9 20:03
115,c,2010/11/9 20:04
115,d,2010/11/9 20:05
115,e,2010/11/9 20:06
115,h,2010/11/9 20:07
112,a,2010/11/9 20:03
112,c,2010/11/9 20:04
112,d,2010/11/9 20:05
112,e,2010/11/9 20:06
112,h,2010/11/9 20:07
113,a,2010/11/9 20:03
113,c,2010/11/9 20:04
113,d,2010/11/9 20:05
113,e,2010/11/9 20:06
113,h,2010/11/9 20:07
118,a,2010/11/9 20:03
118,c,2010/11/9 20:04
118,d,2010/11/9 20:05
118,e,2010/11/9 20:06
118,h,2010/11/9 20:07
119,a,2010/11/9 20:03
119,c,2010/11/9 20:04
119,d,2010/11/9 20:05
119,e,2010/11/9 20:06
119,h,2010/11/9 20:07
116,a,2010/11/9 20:03
116,c,2010/11/9 20:04
116,d,2010/11/9 20:05
116,e,2010/11/9 20:06
116,h,2010/11/9 20:07
Case4.130,a,2010/11/9 20:03
Case4.130,b,2010/11/9 20:04
Case4.130,d,2010/11/9 20:05
Case4.130,e,2010/11/9 20:06
Case4.130,h,2010/11/9 20:07
117,a,2010/11/9 20:03
117,c,2010/11/9 20:04
117,d,2010/11/9 20:05
117,e,2010/11/9 20:06
117,h,2010/11/9 20:07
109,a,2010/11/9 20:03
109,c,2010/11/9 20:04
109,d,2010/11/9 20:05
109,e,2010/11/9 20:06
109,h,2010/11/9 20:07
Case3.112,a,2010/11/9 20:03
Case3.112,d,2010/11/9 20:04
Case3.112,c,2010/11/9 20:05
Case3.112,e,2010/11/9 20:06
Case3.112,h,2010/11/9 20:07
Case3.113,a,2010/11/9 20:03
Case3.113,d,2010/11/9 20:04
Case3.113,c,2010/11/9 20:05
Case3.113,e,2010/11/9 20:06
Case3.113,h,2010/11/9 20:07
Case4.129,a,2010/11/9 20:03
Case4.129,b,2010/11/9 20:04
Case4.129,d,2010/11/9 20:05
Case4.129,e,2010/11/9 20:06
Case4.129,h,2010/11/9 20:07
Case3.110,a,2010/11/9 20:03
Case3.110,d,2010/11/9 20:04
Case3.110,c,2010/11/9 20:05
Case3.110,e,2010/11/9 20:06
Case3.110,h,2010/11/9 20:07
Case4.128,a,2010/11/9 20:03
Case4.128,b,2010/11/9 20:04
Case4.128,d,2010/11/9 20:05
Case4.128,e,2010/11/9 20:06
Case4.128,h,2010/11/9 20:07
Case3.111,a,2010/11/9 20:03
Case3.111,d,2010/11/9 20:04
Case3.111,c,2010/11/9 20:05
Case3.111,e,2010/11/9 20:06
Case3.111,h,2010/11/9 20:07
Case3.116,a,2010/11/9 20:03
Case3.116,d,2010/11/9 20:04
Case3.116,c,2010/11/9 20:05
Case3.116,e,2010/11/9 20:06
Case3.116,h,2010/11/9 20:07
Case3.117,a,2010/11/9 20:03
Case3.117,d,2010/11/9 20:04
Case3.117,c,2010/11/9 20:05
Case3.117,e,2010/11/9 20:06
Case3.117,h,2010/11/9 20:07
Case3.114,a,2010/11/9 20:03
Case3.114,d,2010/11/9 20:04
Case3.114,c,2010/11/9 20:05
Case3.114,e,2010/11/9 20:06
Case3.114,h,2010/11/9 20:07
Case3.115,a,2010/11/9 20:03
Case3.115,d,2010/11/9 20:04
Case3.115,c,2010/11/9 20:05
Case3.115,e,2010/11/9 20:06
Case3.115,h,2010/11/9 20:07
Case4.122,a,2010/11/9 20:03
Case4.122,b,2010/11/9 20:04
Case4.122,d,2010/11/9 20:05
Case4.122,e,2010/11/9 20:06
Case4.122,h,2010/11/9 20:07
7,a,2010/11/9 20:03
7,c,2010/11/9 20:04
7,d,2010/11/9 20:05
7,e,2010/11/9 20:06
7,h,2010/11/9 20:07
Case4.123,a,2010/11/9 20:03
Case4.123,b,2010/11/9 20:04
Case4.123,d,2010/11/9 20:05
Case4.123,e,2010/11/9 20:06
Case4.123,h,2010/11/9 20:07
6,a,2010/11/9 20:03
6,c,2010/11/9 20:04
6,d,2010/11/9 20:05
6,e,2010/11/9 20:06
6,h,2010/11/9 20:07
Case4.120,a,2010/11/9 20:03
Case4.120,b,2010/11/9 20:04
Case4.120,d,2010/11/9 20:05
Case4.120,e,2010/11/9 20:06
Case4.120,h,2010/11/9 20:07
9,a,2010/11/9 20:03
9,c,2010/11/9 20:04
9,d,2010/11/9 20:05
9,e,2010/11/9 20:06
9,h,2010/11/9 20:07
Case3.119,a,2010/11/9 20:03
Case3.119,d,2010/11/9 20:04
Case3.119,c,2010/11/9 20:05
Case3.119,e,2010/11/9 20:06
Case3.119,h,2010/11/9 20:07
Case4.121,a,2010/11/9 20:03
Case4.121,b,2010/11/9 20:04
Case4.121,d,2010/11/9 20:05
Case4.121,e,2010/11/9 20:06
Case4.121,h,2010/11/9 20:07
8,a,2010/11/9 20:03
8,c,2010/11/9 20:04
8,d,2010/11/9 20:05
8,e,2010/11/9 20:06
8,h,2010/11/9 20:07
Case3.118,a,2010/11/9 20:03
Case3.118,d,2010/11/9 20:04
Case3.118,c,2010/11/9 20:05
Case3.118,e,2010/11/9 20:06
Case3.118,h,2010/11/9 20:07
Case4.126,a,2010/11/9 20:03
Case4.126,b,2010/11/9 20:04
Case4.126,d,2010/11/9 20:05
Case4.126,e,2010/11/9 20:06
Case4.126,h,2010/11/9 20:07
3,a,2010/11/9 20:03
3,c,2010/11/9 20:04
3,d,2010/11/9 20:05
3,e,2010/11/9 20:06
3,h,2010/11/9 20:07
Case4.127,a,2010/11/9 20:03
Case4.127,b,2010/11/9 20:04
Case4.127,d,2010/11/9 20:05
Case4.127,e,2010/11/9 20:06
Case4.127,h,2010/11/9 20:07
2,a,2010/11/9 20:03
2,c,2010/11/9 20:04
2,d,2010/11/9 20:05
2,e,2010/11/9 20:06
2,h,2010/11/9 20:07
Case4.124,a,2010/11/9 20:03
Case4.124,b,2010/11/9 20:04
Case4.124,d,2010/11/9 20:05
Case4.124,e,2010/11/9 20:06
Case4.124,h,2010/11/9 20:07
5,a,2010/11/9 20:03
5,c,2010/11/9 20:04
5,d,2010/11/9 20:05
5,e,2010/11/9 20:06
5,h,2010/11/9 20:07
Case4.125,a,2010/11/9 20:03
Case4.125,b,2010/11/9 20:04
Case4.125,d,2010/11/9 20:05
Case4.125,e,2010/11/9 20:06
Case4.125,h,2010/11/9 20:07
4,a,2010/11/9 20:03
4,c,2010/11/9 20:04
4,d,2010/11/9 20:05
4,e,2010/11/9 20:06
4,h,2010/11/9 20:07
100,a,2010/11/9 20:03
100,c,2010/11/9 20:04
100,d,2010/11/9 20:05
100,e,2010/11/9 20:06
100,h,2010/11/9 20:07
101,a,2010/11/9 20:03
101,c,2010/11/9 20:04
101,d,2010/11/9 20:05
101,e,2010/11/9 20:06
101,h,2010/11/9 20:07
102,a,2010/11/9 20:03
102,c,2010/11/9 20:04
102,d,2010/11/9 20:05
102,e,2010/11/9 20:06
102,h,2010/11/9 20:07
1,a,2010/11/9 20:03
1,c,2010/11/9 20:04
1,d,2010/11/9 20:05
1,e,2010/11/9 20:06
1,h,2010/11/9 20:07
103,a,2010/11/9 20:03
103,c,2010/11/9 20:04
103,d,2010/11/9 20:05
103,e,2010/11/9 20:06
103,h,2010/11/9 20:07
0,a,2010/11/9 20:03
0,c,2010/11/9 20:04
0,d,2010/11/9 20:05
0,e,2010/11/9 20:06
0,h,2010/11/9 20:07
104,a,2010/11/9 20:03
104,c,2010/11/9 20:04
104,d,2010/11/9 20:05
104,e,2010/11/9 20:06
104,h,2010/11/9 20:07
105,a,2010/11/9 20:03
105,c,2010/11/9 20:04
105,d,2010/11/9 20:05
105,e,2010/11/9 20:06
105,h,2010/11/9 20:07
106,a,2010/11/9 20:03
106,c,2010/11/9 20:04
106,d,2010/11/9 20:05
106,e,2010/11/9 20:06
106,h,2010/11/9 20:07
107,a,2010/11/9 20:03
107,c,2010/11/9 20:04
107,d,2010/11/9 20:05
107,e,2010/11/9 20:06
107,h,2010/11/9 20:07
108,a,2010/11/9 20:03
108,c,2010/11/9 20:04
108,d,2010/11/9 20:05
108,e,2010/11/9 20:06
108,h,2010/11/9 20:07
Case3.126,a,2010/11/9 20:03
Case3.126,d,2010/11/9 20:04
Case3.126,c,2010/11/9 20:05
Case3.126,e,2010/11/9 20:06
Case3.126,h,2010/11/9 20:07
Case3.125,a,2010/11/9 20:03
Case3.125,d,2010/11/9 20:04
Case3.125,c,2010/11/9 20:05
Case3.125,e,2010/11/9 20:06
Case3.125,h,2010/11/9 20:07
Case3.128,a,2010/11/9 20:03
Case3.128,d,2010/11/9 20:04
Case3.128,c,2010/11/9 20:05
Case3.128,e,2010/11/9 20:06
Case3.128,h,2010/11/9 20:07
Case3.127,a,2010/11/9 20:03
Case3.127,d,2010/11/9 20:04
Case3.127,c,2010/11/9 20:05
Case3.127,e,2010/11/9 20:06
Case3.127,h,2010/11/9 20:07
Case3.122,a,2010/11/9 20:03
Case3.122,d,2010/11/9 20:04
Case3.122,c,2010/11/9 20:05
Case3.122,e,2010/11/9 20:06
Case3.122,h,2010/11/9 20:07
Case3.121,a,2010/11/9 20:03
Case3.121,d,2010/11/9 20:04
Case3.121,c,2010/11/9 20:05
Case3.121,e,2010/11/9 20:06
Case3.121,h,2010/11/9 20:07
Case3.124,a,2010/11/9 20:03
Case3.124,d,2010/11/9 20:04
Case3.124,c,2010/11/9 20:05
Case3.124,e,2010/11/9 20:06
Case3.124,h,2010/11/9 20:07
Case3.123,a,2010/11/9 20:03
Case3.123,d,2010/11/9 20:04
Case3.123,c,2010/11/9 20:05
